"Collar","Sample ID","Geol_From","Geol_To","Thickness","Chk","Comments","Lab","Dispatch_ID","Lab_Certificate","Dispatch_Date","Drill_Sample_Type","Sample_Mass","Sampler","Samp_Date","AuCheck_ppm_Au-AA23","AuCheck_ppm_Au-AA24","AuCheck_ppm_Au-GRA22","RecvdWt_kg_WEI-21","Wgt_KG_WGHT"
"J-4","J4-JES-16","34.85","36.65","1.8","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","2.38",""
"J-4","J4-JES-17","36.65","38.75","2.1","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","5.90",""
"J-4","J4-JES-18","38.75","39.7","0.95","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","2.92",""
"J-4","J4-JES-19","39.7","41.45","1.75","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","3.61",""
"J-4","J4-JES-2","10.75","12.75","2","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","3.72",""
"J-4","J4-JES-20","41.45","42.75","1.3","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","2.23",""
"J-4","J4-JES-21","42.75","44.3","1.55","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","1.04",""
"J-4","J4-JES-22","44.3","45.8","1.5","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","5.50",""
"J-4","J4-JES-23","45.8","47.55","1.75","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","5.14",""
"J-4","J4-JES-24","47.55","49.4","1.85","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","6.29",""
"J-4","J4-JES-25","49.4","50.4","1","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","2.47",""
"J-4","J4-JES-26","50.4","51.9","1.5","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","5.06",""
"J-4","J4-JES-27","51.9","53.4","1.5","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","3.99",""
"J-4","J4-JES-28","53.4","54.95","1.55","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","2.14",""
"J-4","J4-JES-29","54.95","56.45","1.5","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","4.52",""
"J-4","J4-JES-3","12.75","14.05","1.3","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","5.33",""
"J-4","J4-JES-30","56.45","58","1.55","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","4.58",""
"J-4","J4-JES-32","58","58.6","0.6","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","0.65",""
"J-4","J4-JES-33","58.6","60.1","1.5","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","4.97",""
"J-4","J4-JES-34","60.1","61.3","1.2","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","2.35",""
"J-4","J4-JES-35","61.3","63.55","2.25","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","6.32",""
"J-4","J4-JES-36","63.55","65.6","2.05","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","5.16",""
"J-4","J4-JES-37","65.6","67.15","1.55","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","5.07",""
"J-4","J4-JES-38","67.15","69.3","2.15","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","6.19",""
"J-4","J4-JES-39","69.3","70.25","0.95","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","3.88",""
"J-4","J4-JES-4","14.05","16.35","2.3","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","5.33",""
"J-4","J4-JES-40","70.25","71.2","0.95","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","2.60",""
"J-4","J4-JES-41","71.2","73.3","2.1","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","6.45",""
"J-4","J4-JES-42","73.3","74.55","1.25","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","6.03",""
"J-4","J4-JES-43","74.55","75.75","1.2","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","3.64",""
"J-4","J4-JES-44","75.75","77","1.25","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","4.32",""
"J-4","J4-JES-45","77","79.4","2.4","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","9.81",""
"J-4","J4-JES-46","79.4","81.7","2.3","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","8.23",""
"J-4","J4-JES-47","81.7","83","1.3","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","4.13",""
"J-4","J4-JES-48","83","84.65","1.65","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","4.71",""
"J-4","J4-JES-49","84.65","85.5","0.85","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","4.42",""
"J-4","J4-JES-5","16.35","18.35","2","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","4.12",""
"J-4","J4-JES-50","85.5","87.05","1.55","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","6.04",""
"J-4","J4-JES-51","87.05","88.55","1.5","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","5.79",""
"J-4","J4-JES-52","88.55","91.6","3.05","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","4.19",""
"J-4","J4-JES-54","91.6","93.15","1.55","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","5.71",""
"J-4","J4-JES-55","93.15","94.65","1.5","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","6.72",""
"J-4","J4-JES-56","94.65","96.2","1.55","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","7.93",""
"J-4","J4-JES-57","96.2","97.7","1.5","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","4.38",""
"J-4","J4-JES-58","97.7","99.5","1.8","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","7.35",""
"J-4","J4-JES-59","99.5","100.9","1.4","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","6.31",""
"J-4","J4-JES-6","18.35","19.9","1.55","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","4.53",""
"J-4","J4-JES-60","100.9","102","1.1","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","5.58",""
"J-4","J4-JES-61","102","103.8","1.8","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","5.04",""
"J-4","J4-JES-62","103.8","105.7","1.9","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","7.13",""
"J-4","J4-JES-63","105.7","107.4","1.7","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","8.38",""
"J-4","J4-JES-64","107.4","109","1.6","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","4.62",""
"J-4","J4-JES-65","109","110.5","1.5","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","6.64",""
"J-4","J4-JES-66","110.5","112.7","2.2","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","8.07",""
"J-4","J4-JES-67","112.7","113.9","1.2","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","6.18",""
"J-4","J4-JES-68","113.9","115.1","1.2","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","2.91",""
"J-4","J4-JES-69","115.1","116.8","1.7","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","6.00",""
"J-4","J4-JES-7","19.9","21.4","1.5","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","3.86",""
"J-4","J4-JES-70","116.8","118.3","1.5","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","7.03",""
"J-4","J4-JES-71","118.3","120","1.7","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","6.37",""
"J-4","J4-JES-72","120","121.5","1.5","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","6.36",""
"J-4","J4-JES-73","121.5","122.8","1.3","0","","ALS","","HE10110646 - Finalized","01/01/0001","Core_HalfSplit","0","No data","01/01/0001","","","","4.62",""
