"Collar","Sample ID","Geol_From","Geol_To","Lab","Dispatch_ID","Lab_Certificate","Dispatch_Date","Sample_Mass","Samp_Date","AuCheck_ppm_Au-AA23","AuCheck_ppm_Au-AA24","AuCheck_ppm_Au-GRA22","RecvdWt_kg_WEI-21","Wgt_KG_WGHT"
"J-4","J4-JES-14","30.3","33.1","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","5.81",""
"J-4","J4-JES-15","33.1","34.85","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","4.80",""
"J-4","J4-JES-16","34.85","36.65","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","2.38",""
"J-4","J4-JES-17","36.65","38.75","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","5.90",""
"J-4","J4-JES-18","38.75","39.7","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","2.92",""
"J-4","J4-JES-19","39.7","41.45","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","3.61",""
"J-4","J4-JES-2","10.75","12.75","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","3.72",""
"J-4","J4-JES-20","41.45","42.75","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","2.23",""
"J-4","J4-JES-21","42.75","44.3","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","1.04",""
"J-4","J4-JES-22","44.3","45.8","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","5.50",""
"J-4","J4-JES-23","45.8","47.55","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","5.14",""
"J-4","J4-JES-24","47.55","49.4","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","6.29",""
"J-4","J4-JES-25","49.4","50.4","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","2.47",""
"J-4","J4-JES-26","50.4","51.9","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","5.06",""
"J-4","J4-JES-27","51.9","53.4","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","3.99",""
"J-4","J4-JES-28","53.4","54.95","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","2.14",""
"J-4","J4-JES-29","54.95","56.45","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","4.52",""
"J-4","J4-JES-3","12.75","14.05","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","5.33",""
"J-4","J4-JES-30","56.45","58","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","4.58",""
"J-4","J4-JES-32","58","58.6","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","0.65",""
"J-4","J4-JES-33","58.6","60.1","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","4.97",""
"J-4","J4-JES-34","60.1","61.3","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","2.35",""
"J-4","J4-JES-35","61.3","63.55","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","6.32",""
"J-4","J4-JES-36","63.55","65.6","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","5.16",""
"J-4","J4-JES-37","65.6","67.15","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","5.07",""
"J-4","J4-JES-38","67.15","69.3","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","6.19",""
"J-4","J4-JES-39","69.3","70.25","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","3.88",""
"J-4","J4-JES-4","14.05","16.35","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","5.33",""
"J-4","J4-JES-40","70.25","71.2","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","2.60",""
"J-4","J4-JES-41","71.2","73.3","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","6.45",""
"J-4","J4-JES-42","73.3","74.55","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","6.03",""
"J-4","J4-JES-43","74.55","75.75","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","3.64",""
"J-4","J4-JES-44","75.75","77","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","4.32",""
"J-4","J4-JES-45","77","79.4","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","9.81",""
"J-4","J4-JES-46","79.4","81.7","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","8.23",""
"J-4","J4-JES-47","81.7","83","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","4.13",""
"J-4","J4-JES-48","83","84.65","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","4.71",""
"J-4","J4-JES-49","84.65","85.5","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","4.42",""
"J-4","J4-JES-5","16.35","18.35","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","4.12",""
"J-4","J4-JES-50","85.5","87.05","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","6.04",""
"J-4","J4-JES-51","87.05","88.55","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","5.79",""
"J-4","J4-JES-52","88.55","91.6","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","4.19",""
"J-4","J4-JES-54","91.6","93.15","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","5.71",""
"J-4","J4-JES-55","93.15","94.65","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","6.72",""
"J-4","J4-JES-56","94.65","96.2","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","7.93",""
"J-4","J4-JES-57","96.2","97.7","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","4.38",""
"J-4","J4-JES-58","97.7","99.5","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","7.35",""
"J-4","J4-JES-59","99.5","100.9","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","6.31",""
"J-4","J4-JES-6","18.35","19.9","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","4.53",""
"J-4","J4-JES-60","100.9","102","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","5.58",""
"J-4","J4-JES-61","102","103.8","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","5.04",""
"J-4","J4-JES-62","103.8","105.7","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","7.13",""
"J-4","J4-JES-63","105.7","107.4","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","8.38",""
"J-4","J4-JES-64","107.4","109","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","4.62",""
"J-4","J4-JES-65","109","110.5","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","6.64",""
"J-4","J4-JES-66","110.5","112.7","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","8.07",""
"J-4","J4-JES-67","112.7","113.9","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","6.18",""
"J-4","J4-JES-68","113.9","115.1","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","2.91",""
"J-4","J4-JES-69","115.1","116.8","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","6.00",""
"J-4","J4-JES-7","19.9","21.4","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","3.86",""
"J-4","J4-JES-70","116.8","118.3","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","7.03",""
"J-4","J4-JES-71","118.3","120","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","6.37",""
"J-4","J4-JES-72","120","121.5","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","6.36",""
"J-4","J4-JES-73","121.5","122.8","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","4.62",""
"J-4","J4-JES-74","122.8","124.35","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","5.09",""
"J-4","J4-JES-75","124.35","126.15","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","6.36",""
"J-4","J4-JES-76","126.15","127.45","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","4.63",""
"J-4","J4-JES-77","127.45","129","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","6.61",""
"J-4","J4-JES-78","129","130.45","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","5.14",""
"J-4","J4-JES-79","130.45","132.9","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","9.93",""
"J-4","J4-JES-8","21.4","22.9","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","2.32",""
"J-4","J4-JES-80","132.9","134.4","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","5.89",""
"J-4","J4-JES-81","134.4","137.95","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","13.50",""
"J-4","J4-JES-82","137.95","140.15","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","8.31",""
"J-4","J4-JES-83","140.15","142","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","7.87",""
"J-4","J4-JES-84","142","144.2","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","8.52",""
"J-4","J4-JES-85","144.2","146.2","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","7.56",""
"J-4","J4-JES-86","146.2","148.3","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","7.95",""
"J-4","J4-JES-87","148.3","150.45","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","8.34",""
"J-4","J4-JES-88","150.45","152.55","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","8.49",""
"J-4","J4-JES-89","152.55","154.05","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","6.61",""
"J-4","J4-JES-9","22.9","24.25","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","4.30",""
"J-4","J4-JES-90","154.05","156.45","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","7.98",""
"J-4","J4-JES-91","156.45","158.5","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","7.26",""
"J-4","J4-JES-92","158.5","160.55","ALS","","HE10110646 - Finalized","01/01/0001","0","01/01/0001","","","","8.27",""
"J-5","J5-JES-1","16.3","18.6","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","5.86",""
"J-5","J5-JES-10","32.4","34.25","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","7.55",""
"J-5","J5-JES-11","34.25","35.8","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","5.95",""
"J-5","J5-JES-12","35.8","38","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","7.03",""
"J-5","J5-JES-13","38","40.2","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","7.30",""
"J-5","J5-JES-14","40.2","42.7","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","6.46",""
"J-5","J5-JES-15","42.7","44.25","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","3.31",""
"J-5","J5-JES-16","44.25","45.05","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","2.27",""
"J-5","J5-JES-17","45.05","47.55","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","7.14",""
"J-5","J5-JES-18","47.55","49.5","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","7.30",""
"J-5","J5-JES-19","49.5","51.1","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","7.18",""
"J-5","J5-JES-2","18.6","20.4","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","8.71",""
"J-5","J5-JES-20","51.1","52.8","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","7.99",""
"J-5","J5-JES-21","52.8","54.9","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","7.49",""
"J-5","J5-JES-22","54.9","57.4","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","7.42",""
"J-5","J5-JES-23","57.4","59.5","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","6.39",""
"J-5","J5-JES-24","59.5","61.9","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","8.27",""
"J-5","J5-JES-25","61.9","64.1","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","8.19",""
"J-5","J5-JES-26","64.1","66.25","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","9.14",""
"J-5","J5-JES-27","66.25","68.2","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","7.12",""
"J-5","J5-JES-29","68.2","70.3","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","8.31",""
"J-5","J5-JES-3","20.4","22.05","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","6.80",""
"J-5","J5-JES-30","70.3","72.4","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","8.68",""
"J-5","J5-JES-31","72.4","74.55","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","8.26",""
"J-5","J5-JES-32","74.55","76.5","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","8.38",""
"J-5","J5-JES-33","76.5","78.5","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","7.59",""
"J-5","J5-JES-34","78.5","80.65","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","3.80",""
"J-5","J5-JES-35","80.65","83.25","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","4.08",""
"J-5","J5-JES-36","83.25","86.2","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","8.20",""
"J-5","J5-JES-37","86.2","88.5","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","8.35",""
"J-5","J5-JES-38","88.5","90.8","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","8.51",""
"J-5","J5-JES-39","90.8","92.8","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","7.60",""
"J-5","J5-JES-4","22.05","23.5","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","5.76",""
"J-5","J5-JES-40","92.8","95.2","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","7.69",""
"J-5","J5-JES-41","95.2","97.35","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","8.83",""
"J-5","J5-JES-42","97.35","99.5","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","8.69",""
"J-5","J5-JES-44","99.5","101.65","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","8.07",""
"J-5","J5-JES-45","101.65","103.75","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","8.14",""
"J-5","J5-JES-46","103.75","106.05","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","9.06",""
"J-5","J5-JES-47","106.05","108.15","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","9.05",""
"J-5","J5-JES-48","108.15","110.45","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","8.36",""
"J-5","J5-JES-49","110.45","112.55","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","7.16",""
"J-5","J5-JES-5","23.5","24.8","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","7.94",""
"J-5","J5-JES-50","112.55","114.6","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","7.46",""
"J-5","J5-JES-51","114.6","116.7","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","8.06",""
"J-5","J5-JES-52","116.7","118.9","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","8.83",""
"J-5","J5-JES-53","118.9","120.7","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","7.66",""
"J-5","J5-JES-54","120.7","122.85","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","8.20",""
"J-5","J5-JES-55","122.85","124.95","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","8.78",""
"J-5","J5-JES-56","124.95","127.15","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","8.32",""
"J-5","J5-JES-57","127.15","129.65","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","7.60",""
"J-5","J5-JES-58","129.65","132.5","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","8.06",""
"J-5","J5-JES-59","132.5","134.75","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","9.26",""
"J-5","J5-JES-6","24.8","26.4","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","9.47",""
"J-5","J5-JES-60","134.75","137.1","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","7.97",""
"J-5","J5-JES-61","137.1","139.15","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","8.38",""
"J-5","J5-JES-62","139.15","141.55","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","8.27",""
"J-5","J5-JES-63","141.55","143.5","ALS","","HE10117673 - Finalized","01/01/0001","0","01/01/0001","","","","8.44",""
"J-5","J5-JES-64","143.5","146.45","ALS","","HE10117673 - Finalized","01/01/0001","0","01/01/0001","","","","8.18",""
"J-5","J5-JES-65","146.45","148.6","ALS","","HE10117673 - Finalized","01/01/0001","0","01/01/0001","","","","8.57",""
"J-5","J5-JES-66","148.6","150.7","ALS","","HE10117673 - Finalized","01/01/0001","0","01/01/0001","","","","8.63",""
"J-5","J5-JES-67","150.7","152.8","ALS","","HE10117673 - Finalized","01/01/0001","0","01/01/0001","","","","8.48",""
"J-5","J5-JES-68","152.8","155","ALS","","HE10117673 - Finalized","01/01/0001","0","01/01/0001","","","","8.79",""
"J-5","J5-JES-69","155","157.25","ALS","","HE10117673 - Finalized","01/01/0001","0","01/01/0001","","","","8.74",""
"J-5","J5-JES-7","26.4","28.3","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","6.76",""
"J-5","J5-JES-70","157.25","159.35","ALS","","HE10117673 - Finalized","01/01/0001","0","01/01/0001","","","","7.06",""
"J-5","J5-JES-71","159.35","161.4","ALS","","HE10117673 - Finalized","01/01/0001","0","01/01/0001","","","","7.80",""
"J-5","J5-JES-72","161.4","163.5","ALS","","HE10117673 - Finalized","01/01/0001","0","01/01/0001","","","","7.86",""
"J-5","J5-JES-73","163.5","165.5","ALS","","HE10117673 - Finalized","01/01/0001","0","01/01/0001","","","","8.82",""
"J-5","J5-JES-74","165.5","167.5","ALS","","HE10117673 - Finalized","01/01/0001","0","01/01/0001","","","","8.31",""
"J-5","J5-JES-75","167.5","169.6","ALS","","HE10117673 - Finalized","01/01/0001","0","01/01/0001","","","","7.82",""
"J-5","J5-JES-76","169.6","171.7","ALS","","HE10117673 - Finalized","01/01/0001","0","01/01/0001","","","","8.25",""
"J-5","J5-JES-77","171.7","173.9","ALS","","HE10117673 - Finalized","01/01/0001","0","01/01/0001","","","","8.30",""
"J-5","J5-JES-78","173.9","175.95","ALS","","HE10117673 - Finalized","01/01/0001","0","01/01/0001","","","","7.55",""
"J-5","J5-JES-79","175.95","178.75","ALS","","HE10117673 - Finalized","01/01/0001","0","01/01/0001","","","","7.27",""
"J-5","J5-JES-8","28.3","30.2","ALS","","HE10117221 - Finalized","01/01/0001","0","01/01/0001","","","","5.92",""
"J-5","J5-JES-80","178.75","180.2","ALS","","HE10117673 - Finalized","01/01/0001","0","01/01/0001","","","","7.61",""
